episode,reward
313,890.0864368983138
314,870.7894977447302
315,846.7909796834533
316,823.3216291830338
317,839.4387094199119
318,782.6950077156107
319,898.2689621557778
320,813.6287518825724
321,850.5962526528115
322,691.2473171196519
323,683.3627380594345
324,61.17114386616981
325,-402.6091977412888
326,460.30861289625403
327,755.5590287175794
328,561.1451991815044
329,812.1784089170117
330,559.4870660482774
331,762.8049976280854
332,516.4280161775396
333,804.4931997180922
334,492.98163843866564
335,574.6936662953746
336,407.1030702860418
337,490.0090674269783
338,367.9060082355286
339,836.198726264502
340,320.00289344603584
341,772.1280709801958
342,298.6843139329965
343,858.151686270836
344,241.90421132855735
345,855.5622143512652
346,185.73524356679698
347,820.8520521654568
348,167.8663151025611
349,902.4683688284938
350,155.08962647903905
351,882.5486190417628
352,78.83058510519697
353,994.8881817358784
354,41.6062209376216
355,976.227752336785
356,2.446082391260859
357,485.00271263053924
358,726.120945657789
359,921.9977380524178
360,933.5081309270286
361,844.193663371597
362,919.5660721334243
363,811.4302548617078
364,822.2350291990952
365,746.3485858806091
366,844.70699651676
367,678.3698208009686
368,936.3645229727558
369,716.181424359189
370,854.5664379880362
371,622.8121656377191
372,932.4128280247348
373,624.2580425555005
374,919.0771433403813
375,585.0812912754079
376,947.8749193191272
377,500.5900001760773
378,759.4757671833329
379,408.78810751380615
380,992.5981097601771
381,446.2409974536176
382,836.0151144203992
383,355.633724364622
384,806.9931564516579
385,352.21443334125775
386,915.3130016172651
387,297.1429457132463
388,933.464757301693
389,276.0368278438782
390,839.2598866551953
391,218.6313317071344
392,873.8882601055907
393,173.01007607176368
394,934.9692202148922
395,111.848437366203
396,819.4470832834584
397,85.42984986624126
398,922.3395989213288
399,35.34494611813102
400,894.0519304364857
401,887.6367997239446
402,1012.1497968186364
403,843.9070594189889
404,898.5366479413028
405,912.5903498716676
406,856.8518322479804
407,927.2027497687183
408,728.4769771452924
409,843.3971883068193
410,722.121267370666
411,891.7883715123571
412,749.445422316656
413,973.3358639557919
414,696.9581096018516
415,796.4082360137062
416,618.0897922536537
417,952.7491567541293
418,626.5071577084125
419,970.1856281670741
420,568.3783079484328
421,865.9479177364315
422,492.3755196866238
423,918.687087456563
424,486.072348765318
425,929.2262513702717
426,405.8381675656974
427,706.7666997315455
428,380.33743836866694
429,932.7090010142925
430,363.05492861882874
431,909.9160533912585
432,257.55332714995257
433,882.8214020207446
434,248.9687330029985
435,909.1631135089967
436,247.37268511972735
437,877.4322950089718
438,164.8491755044484
439,841.1529989927303
440,89.86503707164934
441,886.1091593177989
442,59.6653663703745
443,656.037064858313
444,21.45798763159422
445,846.5901928868853
446,937.1952943118786
447,869.848339010121
448,869.4757061100523
449,923.1379093281544
450,837.7938820595072
451,922.5337753755998
452,969.866450665869
453,819.1988909396174
454,861.825877006764
455,569.5761837861421
456,995.882422345547
457,739.3140799427141
458,991.8499479188297
459,711.3431797536791
460,953.106463274938
461,635.4887840695903
462,581.0693531902707
463,565.9380526712889
464,885.1716400432663
465,577.2916605082156
466,658.8053221685875
467,514.4022076619192
468,944.9519751166532
469,465.6185800403432
470,845.2147555243391
471,420.9200985300896
472,837.2793604556686
473,329.6977700904523
474,958.3189168212471
475,310.11233269904136
476,444.18284411432046
477,283.76442374598673
478,924.8265849240624
479,231.14971875092945
480,874.2248563260177
481,205.30777062054827
482,854.3129992188956
483,162.73586422412075
484,779.3717563788225
485,93.8548851908524
486,998.8677145298334
487,74.99285863896394
488,836.7473187893345
489,20.21544929401432
490,802.9018855567963
491,697.3408659903056
492,1006.6537938476719
493,886.3236136531433
494,931.0488119030815
495,813.6731703968312
496,825.707283569169
497,823.6927100824963
498,851.225622799097
499,607.7052725956191
500,753.1318314119474
501,878.0523251042184
502,745.072247362524
503,991.4808398696248
504,636.3930105104602
505,504.27997451009037
506,674.037182985479
507,890.6104663444667
508,681.1489190263214
509,932.8811872757794
510,629.2261471015797
511,833.7441431994304
512,537.5216324877325
513,965.1020562754702
514,509.28454164827315
515,858.6645590538197
516,414.0028495254966
517,1024.7833778613156
518,403.5138755749212
519,296.35811092794756
520,331.9478611197786
521,982.6739111010374
522,261.86928541009075
523,995.8964035043049
524,257.8344865339962
525,953.5409278527975
526,200.84151473429492
527,503.9338040001985
528,144.605982876353
529,640.8274262603652
530,121.13920462899728
531,985.1859457816165
532,56.90559517042749
533,784.0335666777837
534,4.498348702796989
535,958.0245774746844
536,949.4470124538578
537,964.157034941561
538,738.2411264492479
539,982.6367378446519
540,922.6354939541789
541,817.6339492284872
542,696.6889155607203
543,513.0750090897283
544,915.4544128889609
545,837.3123815605438
546,769.9382109569106
547,719.7760323180798
548,968.8456814163291
549,694.3275898453106
550,940.409684333149
551,619.6349178704008
552,914.8173857965602
553,624.3282393868503
554,965.5663086234126
555,542.1234268207631
556,1023.8394592624777
557,528.8507979505043
558,979.092504261359
559,446.9013271203329
560,1073.108022665779
561,455.5936764901817
562,975.2007012975437
563,395.0597314054437
564,1048.9042901411744
565,328.2036035286749
566,978.0255603589371
567,320.9387885130801
568,1026.20022131144
569,240.89605026628962
570,1017.1284347743785
571,180.85971645900827
572,936.571052614798
573,126.96045395322517
574,756.9403386777885
575,73.45794359459407
576,1026.2841203167086
577,46.18037552846738
578,926.0005806467988
579,970.1107876374873
580,-99.91643399020828
581,995.77611472489
582,731.9506637185241
583,993.9282556569315
584,960.0618437895322
585,766.2598310804536
586,913.4839739879985
587,1014.3067683775284
588,695.2443541115437
589,1039.8594601311206
590,828.1354250947103
591,1062.9475015938856
592,748.676894118546
593,1009.7711572097809
594,766.3044601091212
595,978.8164803498773
596,657.3019314264078
597,944.9685092887318
598,645.9886900306203
599,994.0750160472317
600,570.8324072116244
601,1000.7010599254436
602,537.257055623516
603,1025.6591698287966
604,490.92818674986313
605,857.3986191539136
606,386.50377524529404
607,877.2266514339157
608,363.9220200138277
609,993.8886017632119
610,353.77641273745115
611,992.7268895960975
612,288.12089709062843
613,1058.5538131538115
614,245.79355481144407
615,942.0343519589092
616,176.98906279018217
617,993.5463220961788
618,124.84973726861116
619,865.1877171217046
620,64.89252794346928
621,914.9062183808796
622,38.08092897461603
623,1048.9320133213841
624,970.7819936912704
625,625.7362958340457
626,984.082312262628
627,1034.4739446227552
628,965.13389065356
629,934.8044294877263
630,1034.6142827440553
631,889.9344104126271
632,1005.0407658396387
633,670.048594666922
634,1103.865834064722
635,861.6301777613628
636,870.3604763253785
637,819.7960588253447
638,951.1024803353226
639,732.9860220227476
640,1069.364062774372
641,644.632814185916
642,1086.3458354036898
643,669.2271323051554
644,823.619890509768
645,588.849574601513
646,936.2387391525685
647,485.47584372730523
648,938.1107706982427
649,478.85666486382627
650,620.8914952580318
651,373.951628387041
652,907.4942947730505
653,353.0132225505601
654,984.7361292366467
655,351.3797549614061
656,566.0718052341664
657,280.5230117053893
658,943.2955570604953
659,229.27106893659698
660,870.2346603773079
661,196.5936843010158
662,756.115207908577
663,128.23651041758956
664,1003.2065332487606
665,65.05862121055216
666,963.6105320233764
667,20.386367322102956
668,934.6129723728029
669,715.3053918192417
670,811.639443730044
671,798.2902385436416
672,989.4264836409654
673,1024.954663455514
674,999.1629734270831
675,423.00661122152644
676,601.1896257581151
677,958.3996973635251
678,782.7051429729405
679,985.029965634425
680,788.4906719192811
681,896.4722436734544
682,731.0909592307218
683,794.7141844364384
684,471.92455255618813
685,1030.8378968162685
686,346.6759716446071
687,986.367260667904
688,584.3654931399863
689,987.1418686270358
690,561.0310589230115
691,1014.9339035002779
692,296.5702035765549
693,552.397170025645
694,458.5073774132032
695,1065.186530173201
696,210.00657880545916
697,692.9689171090337
698,361.2622710488729
699,1084.6358875232138
700,100.25974610365921
701,807.0782395453898
702,248.8386057146284
703,847.5206800670301
704,189.2662921605209
705,926.9433395166818
706,139.18506702820173
707,1087.9979427068952
708,104.32068571938677
709,651.5442268278854
710,38.23346703259591
711,543.1002583333561
712,8.591599934539403
713,869.7872276933329
714,970.6755027981343
715,778.5145095741129
716,1099.0721774507024
717,1040.9089021814862
718,575.3159126400055
719,441.28339558215794
720,614.9812310379589
721,856.9157671625228
722,548.3031518254339
723,667.2557722227083
724,1017.545835259198
725,690.896525019803
726,921.7185567660756
727,593.1722443013956
728,1002.9954921317296
729,730.1575893723991
730,877.7976383557195
731,636.5456103642372
732,830.493010928102
733,368.8880497607654
734,775.5646852031878
735,559.2728218698232
736,1002.0006501201019
737,328.8130099311999
738,893.0427634686106
739,314.9956618270475
740,787.3651761410091
741,441.67565255693813
742,1084.3496417993879
743,115.03091369463064
744,790.1439740622644
745,308.1125071846895
746,288.1149702247503
747,258.3869944723014
748,974.872573672838
749,160.70462153044676
750,929.6562532157643
751,120.9040746568609
752,763.6544354423941
753,34.83166590334392
754,784.53878664658
755,26.182236079169
756,811.4190468042218
757,796.4629329256986
758,1117.6052166079262
759,953.4901767417198
760,870.0047516068614
761,739.6704169018138
762,848.8802958542718
763,929.0116934382252
764,979.0179653332716
765,974.8558654629752
766,720.3610581108017
767,1020.5761950172894
768,767.9722643850274
769,789.9051672853882
770,722.522922887422
771,955.872403303472
772,621.9238690727702
773,947.3166659836285
774,577.3025342237627
775,957.5131416575981
776,641.4908627458192
777,839.717804863996
778,476.99066845519235
779,952.328100105749
780,514.5297664622501
781,1033.3097375899247
782,374.49885320550493
783,1162.734006236519
784,439.8940860088946
785,1063.5036318683958
786,355.666918477049
787,1102.8235664608378
788,301.9267396538275
789,904.1195257514664
790,299.5652907262818
791,1068.6877769131481
792,261.2017745403415
793,1025.2577732150303
794,209.86235824952655
795,1173.809497293897
796,149.96649221415848
797,1058.2723028784735
798,95.79450879726943
799,1088.4394453252207
800,52.21995308020132
801,1034.1033208737163
802,1118.354983814775
803,1123.035752653428
804,962.8256141290109
805,1139.918965573809
806,1065.4653803207268
807,1137.685402531531
808,1072.9391684677007
809,975.455071234597
810,1181.3163439934733
811,962.6397984379162
812,1266.2557458807403
813,937.1780397824981
814,1163.681682151504
815,769.9427762956607
816,1173.252812911653
817,798.6681484755989
818,1107.538090675134
819,682.3450856395372
820,1158.9923959764203
821,614.0343652924873
822,1077.3019407164184
823,759.713929235553
824,1121.9422727998485
825,557.6906751231386
826,1260.526322294874
827,529.0347923885347
828,1015.109014313598
829,345.640438694464
830,1291.7466060840197
831,334.5125303727589
832,236.36871756388695
833,301.74257355590055
834,1117.958250826531
835,233.28995492023873
836,1091.1109665040904
837,216.93072339533572
838,1043.4084469879874
839,148.44172575749576
840,1004.665741384181
841,119.28800107993055
842,1130.1394152006526
843,55.60625254410303
844,1059.4834279299048
845,30.8893874846554
846,1172.95134164766
847,1100.1078366650218
848,928.9140877924908
849,1124.9722514142316
850,1075.1147837427652
851,1084.2930135911222
852,894.7642152369981
853,1094.3416001231808
854,898.6172450253129
855,1045.9965516063423
856,768.2997175235049
857,1207.5829679409667
858,905.2738740944374
859,1012.2193841295833
860,687.1023580890198
861,1141.655437517692
862,637.6517442943166
863,1148.2936884290186
864,604.0369449995876
865,919.9922723971724
866,648.5131941857965
867,1047.3774194170114
868,527.0600679211408
869,1003.0215222719506
870,473.8277662020956
871,957.6899377244263
872,433.09395192224326
873,1027.9500963345624
874,385.9525349732127
875,1106.165500888729
876,316.394410236491
877,1256.1009792820005
878,308.2850373496366
879,1293.6107064364223
880,238.80459191055215
881,1166.6305670585941
882,312.90941986944534
883,1367.943509273891
884,162.8440118729633
885,1335.7379370192334
886,106.43849243538239
887,1329.8602731867888
888,43.33439304734429
889,1051.513590625239
890,9.995515456024123
891,1004.3086721432237
892,1179.1097259647854
893,1004.9814254887003
894,1101.3003029332083
895,1250.8810616265414
896,1078.8796623422231
897,1053.6627012736762
898,971.2672542802939
899,1059.8971646115112
900,1295.737056585258
901,852.6269606156368
902,1152.0959875792923
903,750.6609542560807
904,991.5857712046877
905,623.3085854902915
906,1129.0895211120724
907,794.8398356554184
908,1577.7496050428852
909,830.9927569732159
910,1312.2240650005424
911,735.3592590381389
912,1184.9505426806643
913,475.04299074217926
914,1060.6530694561934
915,567.9505715920018
916,1148.5272559001285
917,490.4135418035921
918,1026.3434594572352
919,356.67618983839185
920,1357.0944771790787
921,319.00560537786384
922,1140.9225276153943
923,373.4599114291443
924,1404.129022852913
925,306.17476231346984
926,1373.099098376693
927,199.91534945092093
928,1116.987710469279
929,120.95823110483639
930,1491.8160030360516
931,114.87899675605723
932,1127.349062160703
933,27.36947196538881
934,1484.0141882166315
935,993.266530741241
936,1357.0825822274605
937,1267.4148924655665
938,1232.3165085060166
939,1010.8520255488478
940,1317.8144577803255
941,1458.2737152651607
942,1026.9652714395895
943,1175.4513728170364
944,860.1936308957395
945,1423.6866618465326
946,1151.0220833178873
947,1388.4346708391931
948,1102.0129277747403
949,1384.1079523575768
950,862.5252395419742
951,954.5976341429525
952,1075.8241419900119
953,1391.8620934063047
954,906.5370107438832
955,1345.4292584711366
956,609.06660923652
957,1529.283323519247
958,786.45333284736
959,1458.8686704400857
960,689.755925419486
961,1435.1504200799868
962,633.7401912075093
963,1352.1135472857459
964,492.97562587756835
965,1386.3011651326278
966,494.56868257235914
967,1487.631938260954
968,429.4477258675798
969,1209.3213103971993
970,369.35237854797685
971,1393.8454781945134
972,167.68066775904435
973,1595.9206823884087
974,136.55560858502622
975,1119.9306039265523
976,103.75458326840737
977,1037.1483710969696
978,53.30731304639954
979,1089.9872648332807
980,1405.3357187322058
981,1207.737291541604
982,1596.0591455943954
983,1323.1560235275706
984,1344.6902763312344
985,1383.2689921283322
986,1249.5193414654887
987,1362.9850079760388
988,1616.2827442535668
989,930.7077515208796
990,1622.7383628758128
991,913.8267699460976
992,1160.7027596544697
993,1228.1760971794395
994,903.2268017004711
995,730.6595393445709
996,1127.9212444070054
997,925.1049773842495
998,1512.117933896239
999,896.3791572721177
1000,1306.3781111941098
