episode,reward
1,-4.196780398687865
2,-3.4068952724274686
3,5.016075915215432
4,-3.36387811652904
5,-9.618495073114895
6,-3.5525332578969873
7,5.616353269809705
8,-8.568676511650365
9,5.14805863735127
10,-0.05242762158552483
11,-1.768706322967989
12,0.9421852908681578
13,0.1987711836335756
14,-7.708510774689026
15,-3.8188227970833433
16,3.5864400282967055
17,0.46890642851654896
18,13.932470907435317
19,1.6444776021865357
20,-1.3209263870966492
21,-2.5989619441169065
22,-10.223440440141538
23,-1.5043841514111258
24,-1.128121705314789
25,20.03918146212285
26,-5.905865160206208
27,-3.159397254142556
28,-1.9482843821747546
29,-15.017291094484106
30,-1.7737917453930572
31,-2.0134568499183025
32,-4.149577034390808
33,-4.369199052781704
34,-4.657270016579846
35,-5.835152217679435
36,18.94032823810316
37,2.282930256970455
38,12.04027971113413
39,2.4773259900409377
40,5.170002133380583
41,0.39995382219465725
42,-0.563770844676054
43,-1.4814748844844428
44,11.737526533819967
45,-2.9006449777239176
46,-7.461482739838057
47,-0.7770501009367885
48,3.988130211004907
49,-3.202908506633951
50,-4.124614946525757
51,-4.927517285744902
52,-5.528182465925808
53,1.545437799432024
54,18.347234466341387
55,-0.7738582291760363
56,10.13639464849747
57,-1.6489195860684185
58,-3.8015774426622757
59,-5.481277833446964
60,-2.1323993490970157
61,-3.8588331091472305
62,1.9582775827686079
63,-2.205051764903876
64,-1.9326235956058126
65,-4.239805797330915
66,-5.220347185790012
67,-7.786989009602453
68,-0.803769872662617
69,-1.7803499678704973
70,-4.191331444463083
71,10.419471145605861
72,-9.25226020662453
73,-2.1201361548370024
74,-2.249453993120581
75,2.0205042606257893
76,-13.32928670360078
77,-5.651335964325158
78,22.64032815668507
79,8.842630202646559
80,-6.30768093370158
81,-0.04455347398148657
82,5.665647221861511
83,-0.37167722284599125
84,-3.7188226341729465
85,-7.231965816207285
86,-3.4339717181287064
87,-4.777516036070245
88,-0.85214381602703
89,-7.557267903491626
90,-6.883866408355865
91,-6.019312409332805
92,-0.9459390866979446
93,9.152164202383199
94,-1.908966328685925
95,-10.392445253013292
96,5.174082629319225
97,0.2372390212791342
98,5.409440850095411
99,-3.794487834654504
100,-11.046480842275136
101,-2.6761071290065335
102,-0.19343417330053025
103,2.9742845294426026
104,-8.338884677321566
105,7.310668269603157
106,-1.261811736896208
107,-9.197759769251967
108,-3.429142789684531
109,3.4558170794306506
110,-9.07505613900998
111,-7.158552252509942
112,-3.089667610105773
113,3.6675109136372646
114,14.96604469629962
115,13.795364895521066
116,-1.8697462904775974
117,1.8782300110617602
118,-2.882344175062312
119,3.975485014052526
120,3.7957852895039883
121,-0.7061528797208618
122,8.406500493980092
123,-9.216054752925729
124,-2.940459287965484
125,5.133047641262808
126,2.815294820697263
127,-3.6855244885978955
128,0.8672046623849043
129,-4.447324855102655
130,-7.1267485695196715
131,6.584185144153018
132,-4.954122310404493
133,13.13483929066168
134,15.15686547355276
135,-0.4740733807827231
136,-8.45997485993156
137,0.5440461269663555
138,1.5368530228332524
139,1.1710034023536748
140,-0.3540357914302712
141,10.68513797198639
142,2.681338995661813
143,-0.4802609074389377
144,4.704023644848853
145,-1.798642333298738
146,-0.09898443359150377
147,7.4912135531749104
148,7.191330000671447
149,0.10860373823844749
150,-1.4311573221718312
151,1.5478741163893441
152,12.317380463570968
153,-7.003908080035599
154,5.6948945722077315
155,3.414953198290457
156,2.589526427328198
157,-0.26928745542821664
158,-3.3302793667452573
159,-4.227861212283126
160,5.260881599859472
161,-2.5301534520676867
162,11.91076098953807
163,-4.607929291752424
164,-5.737768407701473
165,-5.695017575734882
166,18.510065110423874
167,-6.601278588222263
168,-4.271349563003246
169,-0.7914286795100223
170,-1.9448309980707288
171,-4.138056960059352
172,3.1416572044760365
173,-6.71258878164911
174,7.102014271350115
175,-2.385349315406142
176,9.334373522141338
177,0.2822607851790988
178,4.154762886684803
179,-1.5724655839550254
180,7.433019666540103
181,7.726751601242263
182,7.457754701207015
183,-6.8288531271202
184,-3.889327662266549
185,2.4845886755047526
186,3.8685498859286502
187,14.73816448772631
188,1.5099729568860012
189,0.46137549346384354
190,0.14815719773392355
191,-6.720871801751506
192,10.167775372267702
193,-0.35622634791138796
194,4.915242331281875
195,-0.4254406352580241
196,0.14072561175673504
197,0.9003791583686556
198,17.240297268897883
199,-1.1693274691077045
200,0.20318667349727537
201,24.555538040341684
202,21.93455203967966
203,-3.5305062345532896
204,-3.02669289727942
205,0.8717349287446551
206,-4.766119169724267
207,14.363109987572791
208,18.030768111502468
209,2.804353193025816
210,1.8058394551076526
211,2.5275720437028473
212,12.02455780188905
213,5.912236281311715
214,18.39018111458904
215,10.623783984951093
216,2.8967813547003707
217,12.195523506551226
218,-0.1334069128019829
219,-4.721338735965796
220,9.675032958768282
221,9.820911734841191
222,1.2929624643181579
223,27.244022837676994
224,2.557797176579668
225,33.42583046305094
226,0.4880571060181498
227,2.942123928866015
228,3.440334800446794
229,-1.8770211342529088
230,8.601350693654673
231,50.7109795977808
232,7.230240024118042
233,4.582212762528838
234,17.968278072331966
235,0.5581107367801805
236,15.463779885201616
237,5.84881230648285
238,2.1152839197438515
239,3.1991833056723182
240,-2.6750230404469413
241,0.7868217982943191
242,-3.9561610615443294
243,0.5763903197063263
244,1.979562824575882
245,-5.4449963538677935
246,18.163347517118435
247,-3.0533068578997398
248,-1.680436693254633
249,29.37912591751188
250,6.378228916227681
251,28.810106506669925
252,4.3415918783532295
253,60.8448052748979
254,13.741124231535869
255,0.22849244618203945
256,17.68602563580302
257,8.10728051894112
258,-0.1091392635790075
259,-2.1859409818159565
260,21.256044561570935
261,13.752477771181772
262,5.28785917590321
263,40.23112449223156
264,16.16651263946657
265,9.863769957232451
266,21.19408938076087
267,32.037772114198205
268,0.5179356795562209
269,2.473183495513358
270,3.0388620652551053
271,14.82166749085438
272,3.4583304061604574
273,10.468695616743851
274,2.4125889914674508
275,4.736377102849463
276,4.537497855763162
277,69.51106699243769
278,14.071661246324489
279,5.20880741055069
280,-1.583484247552342
281,76.05851618741104
282,7.812195265932865
283,0.884206856999273
284,-1.438724217665529
285,27.15038700832623
286,-2.112394855356283
287,58.032944986299235
288,14.302618428190092
289,14.274700255319264
290,6.441663318680277
291,30.499183434762912
292,6.7763293790470565
293,13.176075754099388
294,2.450545590456889
295,-2.3421661815759354
296,0.4828065090094596
297,7.692164635412157
298,13.805338056931232
299,5.797781116844792
300,4.259676322438993
301,8.37771866667767
302,12.3879300601677
303,-3.544048128816516
304,2.553585383225106
305,3.664744344554494
306,-1.7412673319006402
307,12.05613235340474
308,7.747491242909256
309,-3.1862262935482364
310,12.468137388529897
311,23.735425486260947
312,19.45029364286852
313,120.02867931568682
314,27.804429726598215
315,2.2683800142091357
316,0.882120081376971
317,21.997968423026432
318,79.82987489263142
319,12.816086218993908
320,17.179576861225286
321,2.5662996955034947
322,17.14193209831853
323,35.489184213888066
324,28.491701897296036
325,7.886307653552015
326,2.77814051444181
327,-0.8891223680751696
328,1.7339593375862907
329,0.7299184782895412
330,41.47478376621594
331,36.67963014616614
332,257.1658624376159
333,-11.759073706160091
334,3.9284233691412362
335,16.545238044446485
336,17.3921288061593
337,26.62286131132863
338,8.110892101088341
339,3.0230341656069593
340,6.596401146845237
341,14.665854618204051
342,14.192571371616273
343,84.8785585611903
344,14.216073368654365
345,17.83516272062163
346,28.249674298021237
347,-4.716550309561235
348,29.975298814342707
349,14.576900334113875
350,26.579379683931098
351,68.05136078890659
352,11.543889605817823
353,100.57989352251245
354,26.164152082130805
355,317.8650868075326
356,36.65515197581433
357,4.566681583787169
358,257.04899018157874
359,7.115743859611655
360,67.24179905210893
361,15.641038616903423
362,15.45832402491098
363,49.47325782948322
364,8.32970493404217
365,1.5850623106392714
366,11.530350594358936
367,15.069124536655693
368,-31.974308600495842
369,-4.268724558212313
370,17.723100918423842
371,-22.067931409136797
372,47.16472545781455
373,-0.9953141577404394
374,321.5199581775171
375,155.6220518472186
376,67.60343457657079
377,2.430573968257241
378,-24.70109453802217
379,230.59788171114457
380,23.533231340084242
381,4.788013904479989
382,18.740022765534352
383,-9.206829918192255
384,37.35601490300347
385,27.85115245532122
386,42.24492647892181
387,3.7414972165391425
388,17.64771303446704
389,-17.919716303298472
390,2.4003905057710684
391,29.965770306261305
392,16.15387366078492
