steps,average_reward
464896,1.0644224084725558
466944,1.4806698242514442
468992,1.616106667914925
471040,1.5870741409103672
473088,1.5625919088830647
475136,1.4026147509584683
477184,1.509675886000851
479232,0.8851182438312492
481280,1.2760449264932454
483328,1.1950342345183382
485376,1.2057698715645975
487424,1.7018391892420692
489472,0.9783532709695786
491520,1.2209686235516877
493568,1.2320807249040695
495616,1.183332912318055
497664,1.4855097241830717
499712,1.6012077854381255
501760,1.3004829386508745
503808,0.8914469462835789
505856,1.1266917898007163
507904,1.8593459592025448
509952,1.202292573197845
512000,1.32406562348352
514048,1.270797525620037
516096,0.807259011309219
518144,1.2480203215440226
520192,1.4564593367387308
522240,1.1107766696234473
524288,1.5484932412766284
526336,1.681770881735185
528384,1.3842695193287466
530432,1.7190142361398804
532480,1.692745297742511
534528,1.5638318422965132
536576,1.560928926313104
538624,1.2796220818435096
540672,1.5910177233346068
542720,1.7944747814576052
544768,1.3105879351059855
546816,1.757630689185709
548864,1.6337140388680216
550912,0.8518743486464779
552960,1.080285712115205
555008,1.2376118195310057
557056,1.1972947963263476
559104,0.7613102540128185
561152,1.4478407404871367
563200,1.472494865239872
565248,1.2327377844631022
567296,1.3600241921689382
569344,1.1785307894168222
571392,1.0162272561450056
573440,1.272468808791628
575488,1.0942915852236563
577536,0.8801558246755048
579584,1.0510918289056217
581632,1.2884429608860049
583680,1.5213071974159214
585728,1.4915255858429852
587776,1.3198251591744024
589824,1.557745120521673
591872,1.7026523423184312
593920,1.383029456396545
595968,1.488036120084145
598016,1.2503494606307577
600064,1.0726295748326558
602112,1.3744787633809357
604160,1.450774764098989
606208,1.4230516012383596
608256,1.2849403440330187
610304,1.6214462174405706
612352,1.5674079416097104
614400,1.5529246746553147
616448,1.5962817139227976
618496,1.2312437888956171
620544,1.3226967450197153
622592,1.481078408572858
624640,1.4397080771772055
626688,1.2318487318894689
628736,0.8881031711995633
630784,1.2686889339229586
632832,1.1766873548646246
634880,1.6303394423855777
636928,1.104957765265485
638976,0.7173319291587441
641024,1.130836925711227
643072,1.002525942191589
645120,0.9581344149819135
647168,0.8751321812903824
649216,1.1808379714026886
651264,1.108980430622453
653312,0.9452285950105876
655360,1.0177499896473348
657408,0.5786963968451573
659456,1.0875610175200263
661504,1.0905156933437854
663552,1.1425668204734705
665600,0.8346598761954803
667648,0.9388525356619065
669696,0.858078587465
671744,1.3738856129212504
673792,0.9794030036520321
675840,0.9875478934850931
677888,1.4458332067724533
679936,0.6696057271737683
681984,0.7508758013442385
684032,0.860891375465971
686080,0.9365802392874575
688128,0.6220453624362572
690176,0.6903276907771119
692224,0.9246501964870326
694272,0.7231054998611013
696320,0.7271950739665836
698368,0.9338686351642446
700416,0.9077566340524167
702464,1.1092177281939408
704512,0.8743048271438396
706560,0.7327368944000815
708608,1.0921975181118435
710656,1.086516570608782
712704,1.5973093921709738
714752,1.048975104380365
716800,0.6023487634178154
718848,1.2985041130093309
720896,0.9773853397293376
722944,0.9538655266866004
724992,1.2542882319791773
727040,0.9198769980069498
729088,0.9262012437117471
731136,0.9440514272697215
733184,0.9502688307042237
735232,1.330094765315176
737280,0.7754468661009386
739328,1.2033999768230765
741376,1.2145687545022879
743424,1.344184145206647
745472,1.3963957636954187
747520,1.303453086170157
749568,0.6989877791388085
751616,1.0806237331098174
753664,1.4065586241545638
755712,0.9629504721729112
757760,1.330197323205248
759808,1.197627165108245
761856,1.4081241252256744
763904,1.3595406827791985
765952,1.3167382259849203
768000,1.1702739871938066
770048,1.560051137904277
772096,1.198116346036322
774144,1.2425338009773415
776192,1.7887873697333443
778240,1.408740358750832
780288,1.7232753881161362
782336,1.268575576035808
784384,1.0872792504534723
786432,1.2093892630438667
788480,1.1636959628083798
790528,1.3238353403407936
792576,1.5985470730256885
794624,1.5290223488473458
796672,1.1429884388121565
798720,1.442125442690879
800768,1.8275537025318547
802816,1.2398495897471842
804864,1.0928333977423896
806912,1.1036191073581105
808960,1.4830386112246585
811008,1.5764892606839465
813056,1.0329694616979366
815104,0.8617600120196567
817152,1.1532951564903346
819200,0.9352821042497421
821248,1.1301703391512592
823296,1.1915803972668633
825344,1.3232147042423996
827392,0.978639419509261
829440,1.2600583713481224
831488,1.1957315616417175
833536,1.0151932435039117
835584,0.8686914656114744
837632,0.9249394525976578
839680,1.1648810713311488
841728,0.712241754196018
843776,1.0447147808263537
845824,0.8717593333108409
847872,1.0467356571547937
849920,0.8852262196927151
851968,1.0554579393654748
854016,1.3296621146494965
856064,1.0910072214004969
858112,1.0334544415203726
860160,1.2361850677242086
862208,1.2868953987955258
864256,0.7211110670894205
866304,1.0644246340239947
868352,0.895364784348879
870400,1.0689985284918944
872448,0.8323831594182778
874496,1.0905050671460206
876544,0.9381402716061096
878592,1.1820083038886815
880640,1.3089531246544537
882688,0.8210083065026794
884736,0.6381654683855844
886784,0.9850147682182075
888832,1.3705733152518305
890880,0.8875714962841925
892928,1.0789566880355008
894976,1.437893499237414
897024,1.3159505490003462
899072,1.4672076529966227
901120,0.8903727893173392
903168,0.9378904511696828
905216,0.8309193664714277
907264,1.096884644970776
909312,1.3579498532856191
911360,0.9300412483084319
913408,1.0416175272055774
915456,1.0499840821164161
917504,1.1580102669729992
919552,1.268375442436927
921600,1.3879713298227145
923648,0.8498374740622721
925696,0.981646488513275
927744,0.9489045738892592
929792,1.0940721754715348
931840,1.2959617869808846
933888,0.9981353411345868
935936,0.9802070770263105
937984,1.2625793434774608
940032,1.0727293004867844
942080,1.1955181118152325
944128,1.031674348498476
946176,1.140515667636359
948224,0.8076247982226578
950272,0.8634129981761656
952320,1.1168328096016524
954368,1.1688733428156415
956416,1.1919833204111656
958464,1.1075937915513705
960512,0.9402431317054571
962560,1.2021465224541523
964608,1.048560287846651
966656,1.480527189806555
968704,0.9137352715290166
970752,1.0154662859243895
972800,1.7665619579667982
974848,1.3022854091800542
976896,1.5513095244486266
978944,1.6053776516576688
980992,1.2837990652282691
983040,1.590634716933515
985088,1.4180825167189193
987136,1.0784134505516965
989184,1.4288186839111183
991232,1.0614801381359549
993280,1.3742715396666236
995328,1.7735715750865146
997376,1.4359313243628606
999424,1.5638603518901406
1001472,1.2886509402533521
