update_cycle,actor_loss,critic_loss
170,0.11246160642476752,3.939678252488375
171,-0.0250908380956389,4.74506524130702
172,-0.05214024488814175,4.3049021601676944
173,-0.03441423084586859,4.429221507161856
174,-0.16226287144236268,4.305993048101664
175,-0.07109695420367643,3.9901718705892564
176,0.0956412217579782,4.55883672311902
177,0.03604278553975746,4.288143644481897
178,-0.07387442028848454,4.389978927373886
179,-0.09276354881003498,3.8753337644040586
180,-0.03663824551040307,3.798750206083059
181,-0.009442015329841524,3.921081108599901
182,0.3121941357385367,4.270225840806961
183,-0.1541313954629004,4.313163613528014
184,-0.12201983311679214,4.2051248252391815
185,0.14457807312137447,4.215493251383305
186,0.012135327159194275,4.066270460188389
187,-0.08267016985919326,4.0441919259727
188,0.1760225507838186,4.433258140087128
189,0.011809157929383219,4.206396380811929
190,-0.06752914153039455,4.3122362710535524
191,-0.19016236235620454,4.403865048289299
192,-0.0727821403183043,4.337327810376882
193,-0.16217624672572128,4.154379481822252
194,0.08581112693063915,4.227464840561152
195,-0.20105907063116318,4.118083418905735
196,0.1872691029449925,4.234536337852478
197,-0.15755159883992748,3.9840509697794912
198,0.07916386596625671,4.471816406399012
199,0.06077214602846652,4.005761956423521
200,0.044556822464801374,4.326861486583948
201,-0.06678862417466007,4.5367103040218355
202,-0.11278204345144331,4.527390287816525
203,0.07538227532058954,4.691599080711603
204,0.08882924214703962,4.424086981266737
205,-0.27676638823468236,4.162325847893953
206,0.006588382576592266,4.4595178417861465
207,-0.10852091738488526,4.024225164949894
208,-0.13156555845635012,4.030622824281454
209,0.12909306639921853,4.446157368272543
210,-0.35052295064087957,3.684413008391857
211,-0.1112857909873128,3.755603364109993
212,0.02747594490647316,4.082173023372889
213,-0.07888299841433763,3.6422013752162457
214,0.04949669343186543,3.9179214395582678
215,0.011283105530310422,3.6137810330837965
216,-0.05229688794352114,3.499253226071596
217,0.16372251622378825,3.7497878022491933
218,0.007794262690003962,3.9321487762033938
219,-0.0003824167186394334,3.814277998358011
220,0.02180165472673252,4.095912488549947
221,0.010548689914867283,3.6966088324785233
222,0.10268675405532121,3.8383157841861246
223,-0.02348078291397542,3.580017878860235
224,0.3030730151105672,4.176226858049631
225,-0.06506916141370311,4.129402914643288
226,0.17483663734747096,4.295960523933172
227,0.01616909719305113,4.150919921696186
228,-0.05987167238490656,4.136338018625975
229,-0.24328484288416802,3.492430713772774
230,0.05823266529478133,3.8261180192232134
231,-0.06178865389665589,3.7422245271503924
232,-0.045705710171023387,3.6935874789953234
233,-0.027578503102995457,3.6493645295500756
234,0.12438379955710843,3.8548999786376954
235,0.0890905462554656,3.9288012981414795
236,-0.003047491214238107,3.700998292863369
237,0.06977613684721291,4.0892084769904615
238,0.06685176359023899,3.9144195608794687
239,0.059065681474749,4.040729504078627
240,-0.004219839652068913,3.9079244159162045
241,0.07559325134207029,4.126945131272078
242,-0.05155985805904493,4.296309047192335
243,-0.2057440129632596,3.4622584380209447
244,-0.06293321475386619,3.857918504625559
245,0.021560737217077984,3.802218558639288
246,-0.050440834334585814,3.6398233100771904
247,0.34872408654773607,4.166953311860562
248,0.09833466767449864,4.008211375772953
249,0.009261258982587606,4.024926864355803
250,-0.08877664825995453,4.2630788967013356
251,-0.018111902428790926,4.356309455633164
252,-0.05986436636885628,4.263506831228733
253,-0.19184103137813507,3.798148987442255
254,0.0192405505804345,4.128907585889101
255,-0.07447494502412155,3.774969636648893
256,0.007092132302932441,3.816445343196392
257,0.21592899071983992,4.235995312780142
258,0.017260471847839652,3.835597675293684
259,-0.021944498509401455,4.380853979289531
260,0.15357866045087576,4.657802996039391
261,-0.03127547400654294,4.512820252776146
262,0.2263624147279188,4.958284478634596
263,-0.14491798309609294,4.553768020868302
264,0.0782472366350703,4.353084608912468
265,-0.007472920359577984,4.588048709183932
266,-0.11240651668049395,4.260829365253448
267,0.08063626918010414,4.848116263747215
268,-0.07369195539504289,4.497474125772714
269,-0.024408242222853004,4.528132639825344
270,-0.18808551566908135,3.8583993442356586
271,0.23225149768404663,4.6190833613276485
272,0.07189499953528866,4.563631491363049
273,0.0018117123807314783,4.698049779981375
274,-0.02450923145515844,4.573240891844034
275,-0.1077333862252999,4.076219751685858
276,-0.00023400639183819295,4.649265879392624
277,0.13496815029066056,4.798405657708645
278,-0.23855801173485816,4.368924341350794
279,0.15207713420386426,4.497472833096981
280,-0.20904580472270026,4.16376635208726
281,0.2558315380127169,4.833531191200018
282,-0.13634825432673098,4.298062016069889
283,-0.1571264062076807,3.7770138785243033
284,0.06660792053153272,4.178812739253044
285,-0.1660129069525283,3.7368296168744566
286,-0.15441527161747218,3.472835126519203
287,0.04850585046224296,3.5161088638007643
288,-0.08171876121195965,3.6294843539595605
289,0.2300690867123194,4.031239867210388
290,0.01060213369783014,4.229143871366977
291,0.010704170365352183,4.108276120573282
292,-0.09778684681514278,4.044000035524368
293,0.01934756901464425,4.3383462384343146
294,0.013309943582862615,4.119285796582699
295,0.007540754333604127,4.0584620356559755
296,-0.0755654277279973,4.1173161216080185
297,-0.12664844691753388,3.609225804358721
298,-0.054759348812513056,3.636612091958523
299,0.002774311404209584,3.686359954625368
300,-0.05022218531230464,3.5883323095738886
301,0.036862716008909044,3.529492837935686
302,-0.12393404726171867,3.5084637492895125
303,-0.013133436953648926,3.593634632974863
304,0.12988609687890856,3.7268561460077763
305,-0.11219597576418891,3.3676858589053156
306,0.15121378508629277,3.6286638103425504
307,-0.0306186038069427,3.368197550624609
308,0.0956660840078257,3.5800887875258924
309,0.05484764174907468,3.6039445899426936
310,-0.03996108218561858,3.2917895175516607
311,0.011785516142845153,3.541970503330231
312,-0.121299853711389,3.4854285813868047
313,-0.03882872048998252,3.6217103227972984
314,-0.04582383390516043,3.5626732245087624
315,0.06421255951281638,3.6294038109481335
316,-0.004764336656080559,3.4964943192899227
317,0.019095827802084388,4.0659192524850365
318,-0.06786745873978361,3.9844507783651353
319,0.042288926104083656,3.595309942215681
320,0.07281685181660577,3.4664018139243127
321,-0.03801492908969521,3.961527170985937
322,0.07063162593985908,3.928865396976471
323,-0.16687558240955697,3.3249238681048157
324,-0.018450963625218718,3.5796989940106867
325,-0.0033849158673547207,3.6244520872831343
326,0.04344427026808262,3.672392950206995
327,-0.010464268492069096,3.698131854832172
328,0.08526579463505186,3.9504790037870405
329,-0.11640043003135361,3.7791219137609007
330,0.07355997605482116,3.9634125001728533
331,-0.11840310719562694,3.5423309721052645
332,0.046687611402012406,3.6765241026878357
333,0.0746038533630781,3.970605859160423
334,-0.14509453800274058,3.622318994998932
335,-0.09664991747122258,3.4839789807796477
336,-0.03568698265589774,3.366156879812479
337,0.020500080956844614,3.4154487513005733
338,0.054867390758590776,3.6428777135908605
339,-0.02514349778648466,3.6700887084007263
340,-0.06171879332396202,3.3960631102323533
341,0.05711370398057625,3.8595585718750955
342,0.09906541023519821,3.816625216603279
343,-0.03653995601343922,3.670600014179945
344,-0.13667184890946374,3.272491043061018
345,0.0989755587419495,3.4530319064855575
346,0.035278873174684124,3.5726501874625685
347,0.018714540009386837,3.6343712233006955
348,-0.03692431994713843,3.668442838639021
349,-0.0539954389561899,3.3243421472609045
350,-0.09007625480880961,3.32730752453208
351,0.052763272664742546,3.367190095037222
352,0.09360173173481598,3.5695382453501225
353,-0.09968567916657775,3.322379541397095
354,0.008976360101951287,3.428848367929459
355,-0.01611681244103238,3.491097506135702
356,-0.0014058727188967167,3.872816240787506
357,-0.10628572356072255,3.3217903040349483
358,0.07109581818804145,3.4710855193436148
359,-0.0380805294320453,3.26373001858592
360,-0.04512375931371935,3.1606325481086968
361,-0.0030998049245681615,3.5256073445081713
362,-0.05681832262780517,3.4184957951307298
363,0.0383164060942363,3.550462091714144
364,0.15213555230293424,3.645010156184435
365,-0.06987981400452555,3.8244496203958986
366,-0.008849926840048284,3.4903531797230243
367,-0.0601359692402184,3.3877084352076055
368,-0.013483681890647858,3.6517606526613235
369,0.0931344558193814,3.6703751496970654
370,0.06507390349870548,3.949582812935114
371,0.0022852446301840244,3.5762254245579244
372,0.016835211543366313,3.548562756925821
373,-0.09673046236857771,3.695237311720848
374,0.10643153099808841,3.8101351276040076
375,-0.1718932468444109,3.632162342220545
376,0.05497594207990915,3.5230778038501738
377,-0.14461291013285518,3.25474174618721
378,-0.010988930566236376,3.446222314238548
379,0.11620962192537262,3.6438842117786407
380,-0.06767164691118524,3.434304977208376
381,-0.03178081679507159,3.127172825485468
382,0.16030236164224335,3.5890504725277426
383,0.010461699310690164,3.376671741902828
384,0.07605970776639878,3.817930767685175
385,-0.03399236683617346,3.3666635267436504
386,0.13234893551561983,3.5401102297008036
387,0.02760438924888149,3.4871932536363603
388,0.02344049926032312,3.592779637128115
389,-0.03507137725828215,3.6879918038845063
390,-0.0022790396120399236,3.694177183508873
391,-0.1099634650920052,3.4597744211554526
392,0.07016721161198802,3.7075159661471844
393,-0.09772946356097237,3.352080690860748
394,-0.03034467708785087,3.4266772530972958
395,-0.01222829211037606,3.0182945646345614
396,0.15592768935021012,3.460006398707628
397,0.014242961688432842,3.5152653589844705
398,-0.07729930258356035,3.467402397841215
399,-0.020609319990035145,3.5927237182855607
400,0.06296481203753501,3.698437833040953
401,-0.10811680692713707,3.562650200724602
402,0.06270474907942117,3.3936553202569484
403,-0.002734555152710527,3.544724391400814
404,0.007209148991387337,3.629836591333151
405,-0.0143126284587197,3.3793637577444313
406,-0.22146518982481211,3.188687577843666
407,0.014127597014885395,3.472461251169443
408,-0.0020792478462681174,3.393681279569864
409,-0.038320207665674386,3.4481536604464056
410,0.17102240138920025,3.397968462109566
411,0.05507076176581904,3.637970478087664
412,0.14601420926628633,3.6108629181981087
413,0.05656985449022613,3.9014891095459463
414,-0.06402627769857645,3.9097177892923356
415,-0.11950974330538884,3.4929792284965515
416,-0.01608263418311253,3.4436986580491067
417,-0.14927163940737956,3.358942473679781
418,-0.006322934722993523,3.688124953210354
419,0.07415036072488874,3.3204983547329903
420,-0.10541838827193714,3.1465202614665033
421,0.06052485374966636,3.5681986771523952
422,0.021734198683407157,3.2998371824622152
423,0.06627211815211922,3.6939682111144068
424,-0.02427561309887096,3.312755211442709
425,0.009299987280974165,3.4614107608795166
426,-0.05705100690247491,3.8486251428723337
427,-0.02956199973123148,3.5939744763076305
428,-0.0371955419308506,3.149297895282507
429,0.07526901894016191,3.312971178814769
430,-0.03680749774794094,3.4087380029261114
431,0.14515410653548316,3.6220806248486044
432,-0.14500178488669918,3.277278212457895
433,-0.020791154954349623,3.260393589735031
434,-0.014598550507798791,3.2607477378100156
435,-0.0074982086080126464,3.241566938906908
436,-0.07368448022170923,3.1691682055592536
437,-0.023222869215533137,3.388451951742172
438,-0.04459008720004931,2.85945050008595
439,0.07886216139886529,3.3458707109093666
440,0.0010241737705655395,3.1868204571306706
441,-0.01281052393023856,3.2331273265182974
442,0.023382099531590938,3.5636716723442077
443,0.024184237245935946,3.3497049152851104
444,0.04161334481323138,3.5358152098953726
445,0.024162605579476804,3.399660374969244
446,-0.06095332747790962,3.6277653954923155
447,-0.034962991124484685,3.5002245746552942
448,-0.06188979707658291,3.4622384063899516
449,-0.033154190686764194,3.3895986668765543
450,0.04591212844243273,3.1703027822077274
451,0.2481091099907644,3.694373790919781
452,0.012684110226109624,3.7873014755547048
453,0.09054919386398978,3.846672561019659
454,-0.0900014242506586,3.670059598982334
455,-0.015617211151402443,3.4361395299434663
456,-0.05472379362909123,3.538723274320364
457,-0.011600107105914503,3.6068298168480397
458,-0.11375210239784792,3.3674330729991198
459,0.02024896373040974,3.423135739564896
460,0.03366375884506852,3.4284295931458475
461,-0.049551093205809596,3.1531954012811183
462,0.040221994242165236,3.459879269450903
463,-0.013035065075382591,3.2833533234894277
464,-0.10003444236936047,3.0880585059523584
465,0.008086436765734107,3.0118004124611617
466,0.12629662294639274,3.5234255976974964
467,0.0962859647872392,3.54659960269928
468,-0.10682092922506854,3.3681519351899625
469,-0.07801791079109535,3.051652643829584
470,0.1276709131314419,3.3748619224876166
471,-0.21036678495584055,3.265791476517916
472,-0.10956857219571248,3.311455649882555
473,-0.033676957926945764,2.974988381564617
474,0.06536036096513272,3.2919815734028814
475,-0.03307517083012499,3.359618354588747
476,0.05244217298459262,3.122969064861536
477,-0.012354550138115882,3.280766822397709
478,-0.067238119605463,2.9093645118176936
479,0.18105518469237722,3.210030196607113
480,0.012053603224921971,3.0979040317237376
481,-0.00574497971101664,3.1627137012779714
482,-0.0527622107998468,3.3521030895411967
483,0.025816695659887045,3.2547855295240877
484,0.08447668261360378,3.434879967570305
485,-0.0753898172522895,3.3170153208076956
486,-0.005427935626357794,3.574073492735624
487,-0.0807026895112358,3.3712877340614797
488,0.09073546045692638,3.5710750192403795
